"","ThermoMode","Group","ID","Lineage1.name","Lineage2.name","Lineage1.Mean.dS","Lineage2.Mean.dS","Lineage1.Mean.dN","Lineage2.Mean.dN","Lineage1.Mean.dNdS","Lineage2.Mean.dNdS","Lineage1.spp","Lineage2.spp","diff.dn.sd","diff.ds.sd","diff.dnds.sd","diff.dn","diff.ds","diff.dnds","diff.spp"
"85","Ectotherms","Fishes",94,"Sinipercidae","Percichthyidae",0.228525595142857,0.216327666685714,0.00423674761428571,0.0101995714714286,0.0251503085046484,0.0433862588625361,9,30,0.425999965943374,0,0.694730333332729,0.722591225258444,-1.56489238016635,0.645567317305701,1.20397280432594
"86","Ectotherms","Fishes",95,"Percidae+Niphonidae","Trachinidae+Bembropidae",0.3867676666,0.4072764667,0.0081095334,0.0178489668,0.021380193986303,0.0443817640261326,239,26,0.133646178937117,0.114992798042463,0.172049490076803,-0.798673004295031,-0.0587739386209216,-0.739899065674109,2.21836701391003
"87","Ectotherms","Fishes",96,"Channichthyidae","Bathydraconidae",0.0882629444,0.0613036445,0.00607946666666667,0.00544207776666667,0.0693583216271737,0.0876397175786833,25,17,0.310850691124579,0.15261497731999,0.201207239460382,0.143358603844706,0.36261863338124,-0.219260029536534,0.385662480811984
"88","Ectotherms","Fishes",97,"Platycephalidae","Hoplichthyidae+Normanichthyidae",0.488301333,0.5827878335,0.0198455,0.0125918335,0.0425253942868617,0.0218590399470298,79,13,0.330292943849615,0.352050767287111,0.021757823437495,0.432229884746583,-0.231336344882305,0.663566229628888,1.80449849500548
"89","Ectotherms","Fishes",98,"Sebastidae","Scorpaenidae",0.2711491888,0.4351308111,0.00625031116666667,0.00907750003333333,0.0232369605997988,0.020674324037308,135,215,0.189446930030797,0,0.237704854198461,0.345958065011799,0.0176011399883384,-0.12696596848413,0.465363249689233
"90","Ectotherms","Fishes",99,"Triglidae","Peristediidae",0.247210166666667,0.344021444666667,0.00541177783333333,0.004615389,0.0219639002305379,0.0134257052681251,124,44,0.0821864569157397,0.0272193560941811,0.100237241986163,0.157457639348631,-0.331454525875477,0.488912165224108,1.03609193168678
"91","Ectotherms","Fishes",100,"Gasterosteidae","Hypoptychidae+Aulorhynchidae",0.284678644533333,0.3762152667,0.00646133336666667,0.00928043333333333,0.023337091539997,0.0243026517220191,18,3,0.42092657274295,0.352885241555444,0.245770882705623,-0.319765136390617,-0.29669837406473,-0.0230667623258863,1.79175946922805
"92","Ectotherms","Fishes",101,"Zoarcidae","Anarhichadidae",0.105443833333333,0.098193986125,0.00439501383333333,0.00192122220833333,0.0417947832848233,0.0196426909453832,302,5,0.195836661446137,0.150206439462854,0.1550404428484,0.828990850789345,0.074608251394709,0.754382599394636,4.10098910494077
"93","Ectotherms","Fishes",102,"Liparidae","Cyclopteridae",0.3696095,0.1472415,0.0090186665,0.006850167,0.0245253863530951,0.0465419499925036,399,27,0.0203190454493409,0.120914556349058,0.141233601798398,0.274810139764633,0.918787490538557,-0.643977350773924,2.69312455088553
"94","Ectotherms","Fishes",103,"Psychrolutidae","Cottidae+Jordaniidae",0.17554923669,0.27289002339,0.00362187997,0.00406843331,0.0172081736948504,0.0151762550025244,221,107,0.765064875146652,0.341124202813247,0.544362073879406,-0.497330874234089,-0.459464672707049,-0.0378662015270399,0.725333867055847
