"ECO_CODE","Lat","Lon","AnnualTemp"
50803,37.3725299883,-99.0138630746,13.3641440440537
61001,-21.2372910579,-67.9018323017,6.66139163505234
61002,-20.6607751231,-68.081678694,7.10644894444004
61003,-13.4790522518,-72.4875201094,5.53905442026872
81310,44.7645777343,65.6908581272,9.47242927622802
81311,43.5371149867,64.5294063713,10.9981530620841
81312,40.5684769568,60.8653337641,14.4845729865917
50509,55.7454700391,-124.047924231,-0.526958823291712
50602,50.5569117862,-83.0363944634,-0.675100470851939
80411,38.3149633663,113.542732032,8.20351177954619
30104,-1.34229248489,21.7796289879,24.8629690177219
40201,18.802879326,78.4077555358,27.0920704726594
80412,51.4290021181,23.5806143885,7.51337064330398
50804,38.0296527201,-93.0865307843,12.9756821572783
40202,15.4735014367,103.30783322,26.5420499940569
80413,37.1795917533,127.481612335,10.6670665680669
51302,21.4176444628,-101.216427057,16.9892977849593
50510,47.4815529694,-124.675395983,8.28964533483792
81313,33.4760026525,56.0341920149,17.3070755088964
70102,0.731570481071198,-157.884259038,27.7928012519562
10105,-5.03365443295,141.359998827,19.9227088047343
11002,-4.81407178481,140.499364421,11.5260654657293
11302,-24.5489747178,131.998290524,21.3773576537118
50805,42.7777659729,-94.755501441,8.17018190763363
81002,33.3403200909,88.1069100129,-3.50324219234935
50404,37.0465498979,-88.6695205876,13.485813843145
30704,-9.5778609885,28.6361671479,21.625181214512
60704,-15.039880808,-49.7772744178,23.9940217081869
80414,41.8068646649,127.582497897,2.27414300310638
80415,30.6738591119,116.382757811,16.151628915744
40107,14.6846683128,100.403751054,27.8836417846875
40108,13.4573089797,100.280395008,27.0437083915509
10401,-43.9381053927,-176.485796546,11.2285714285714
81103,65.7281953523,143.646499191,-16.0473199507703
40203,23.624514186,85.4463549574,25.3236843458034
60211,16.2560289771,-92.7962816863,23.4283748824083
60113,16.8637784388,-92.1709904975,20.3613068181818
51303,29.6872607251,-105.128953148,17.5909399046198
61201,-31.3973297666,-71.0210176325,12.7766658787843
60114,16.689872135,-94.10931749,21.317665615142
40109,21.8890324438,93.7387525657,19.91463408091
60212,-16.1165647331,-60.5089873114,24.3196654650015
60115,5.77478534990467,-77.3473588947,25.9180939547419
40110,-10.6749270732,104.504015562,25.5620689655172
81104,67.5654559219,54.2194536525,-12.0911282851485
60705,10.3011122043,-109.221255965,26.8
51304,36.8344099219,-109.289545583,9.90465825502226
50511,38.6672653605,-106.348064038,2.93596452261002
30105,-12.0620910811,43.9481993664,23.0812026913373
50603,61.4434455462,-150.800474523,0.636477141759508
70103,-20.7236451168,-158.695670538,24.2760956175299
11201,-31.3192169975,122.082836828,17.7470931629912
50604,62.1698142218,-145.339233538,-3.4942135251261
61004,-7.49997040912,-77.9229026702,9.21762074508982
61005,8.75212267901822,-70.939819588,7.97251356238698
60117,10.2372928979,-66.3115028191,22.2897275622125
60118,5.97349639079196,-73.376729548,19.4121586810922
81204,42.0859793212,9.02635629648417,10.8196911196911
60119,10.4272969712,-85.0496192375,23.6651029657311
81205,35.2203808351,24.8414318127,16.2892493991496
80416,44.580897683,38.2055380175,10.629884701215
30106,5.45620475418296,7.41829952391258,26.5534499113292
30107,5.13032591006692,9.34765046315319,25.4021188112302
61306,20.8455627237,-77.2760225441,25.3682739163888
60213,21.6631714887,-78.8726943595,25.2632973491518
60120,21.2515432204,-78.0635749738,24.1987510815183
60304,21.9307569419,-81.9143367941,24.6832587064677
60902,22.1289078015,-80.6042271472,25.276226042841
81206,35.047227752,33.234914016,17.8442169595111
80505,51.9415680572,123.984260747,-4.1706297550136
80417,31.6951168868,108.619735714,14.3753139310285
80804,49.9215934637,112.632139317,-2.17485258365497
51109,69.2908432121,-69.6298601183,-14.3662051851826
41301,15.908588143,76.8034774148,26.5628267985742
80418,44.0817199517,17.3488548309,7.8078945415611
31003,-29.7592158416,28.5947053102,9.94182433279038
31004,-29.4547838508,28.91474578,15.7308424645894
60210,-25.1395360092,-62.7380041526,21.8428946351469
80506,32.5128063004,68.7212243466,9.66896924295902
30901,-3.56568513434,35.7988699004,23.7331166720832
31402,-12.5511115992,37.7650182824,25.6638516345348
30108,-0.193336127544,35.6935522699,17.220661687631
31005,-1.27376584419,36.768896202,10.375345321866
50405,30.6115610983,-96.6239953268,19.6346996069624
40204,11.9025163474,79.6699093778,28.5581443638761
80419,52.8321498918,42.6806645251,5.09921097970673
31303,16.4873221787,22.9442611877,24.2149620708994
80601,61.6507772183,112.449321009,-8.71642688398729
30705,8.43214204736285,25.0921135254,26.1932066921305
80420,38.7067317025,38.9861108179,10.4603341492665
80805,38.8429847665,44.2568639172,7.85175968462382
30109,-6.93058211138,36.7671438979,19.8061317865764
10802,-27.851388585,145.229023281,20.714956603345
10402,-29.5614936896,151.762492952,17.0462788916149
50605,50.3673430419,-64.1718269398,-0.0255484255236271
50606,55.0555532937,-68.7044679236,-4.64503507217207
50512,43.0383189704,-121.228444765,6.6182985736205
30110,-0.311506648742,20.4802647167,25.2708834523854
60121,-2.75516150867,-78.4833111467,18.5010489071792
50406,46.7730876058,-77.2716608054,2.80598172064106
81314,43.8855540402,108.956564593,3.54093376740551
50407,44.6966247661,-76.3646362905,6.1392369142971
30111,6.40245954222044,-3.3616250228,26.1268927483818
40111,20.5175371417,82.0305393002,25.7328072796158
81003,28.5771859927,90.6541204002,1.22059837248656
40401,27.6403017872,92.1053896806,16.33422395237
40501,27.9020564173,91.2111599878,8.73005967180507
40112,-8.0288794578,113.175269406,21.5843997432056
40113,-7.5666748689,112.292273887,26.0052868605499
81207,35.7997753039,37.4259652456,17.402021064065
70104,3.76089721672836,171.983926366,28.0579470198675
30706,-12.2385320924,37.2378147707,23.8070060671561
60122,8.02634569853071,-77.8458753188,22.8613548028873
31006,-18.9743252659,32.7679673619,17.3052604274746
60214,-1.36027495838,-80.2331669185,24.3241338932407
50806,30.3814401029,-99.2499059242,18.5814880074796
10705,-18.4982829388,144.783971487,23.2509051852509
80507,36.8518960805,52.4923259757,10.4470234280811
80806,46.2123184206,83.4481664966,4.60145972049462
80421,51.5121046239,-0.850119847482,9.71080299850075
60903,18.4819414539,-71.5228023282,27.1653796653797
31304,12.8360160361,42.7795654586,30.0819783446504
11202,-33.1528542155,120.634349262,16.4553338769819
60801,-34.272618621,-62.9873774885,16.7864501549617
30112,9.66121821936371,38.2442300469,21.2912885650095
31007,9.79195146705941,38.2894876756,17.8084694436502
31008,8.91810802095183,38.9068998906,13.0472470413702
31305,12.6211750873,41.9116715486,28.1884405067175
30902,-18.7924149641,16.376227382,22.690288861414
80422,41.1397042845,35.0436917548,11.3674795542923
60904,26.1365469595,-80.808821738,23.3488923136197
11203,-33.4801708091,135.988515884,16.6497339264433
80807,62.0651678141,-6.89057731858,5.63452309538092
60123,-3.85827405047,-32.4322473918,26.77
70201,-17.3244436093,178.197260814,24.3649297856615
70105,-17.4653484558,147.513728358,24.0303300885603
10403,-45.3980761173,167.338156728,6.97350678733032
50807,38.2371581357,-96.5379428761,12.9346893710019
50513,28.2620118571,-81.1602233521,21.8687804878049
50514,53.3703530952,-124.107374759,1.94550747384155
61307,-0.547208174226,-90.898652029,22.56181336863
81004,34.2843427803,66.3147761376,2.66101510496672
11303,-24.4022009552,126.041017479,23.6474076191623
80808,40.0653193422,70.2628135453,7.77699573466571
41401,16.4671263226,82.3756546461,28.0327409351145
81315,45.4186593992,100.320599947,0.707158762209069
30113,-5.28992108519,54.7699863224,25.6706611570248
50515,39.0128859242,-115.817555358,4.88782568595804
51305,39.777182782,-115.561285805,8.45576519298494
81316,48.7656495833,93.6488633592,-2.18944390658235
11304,-21.4369761572,128.13025102,25.0153909471412
11305,-28.4352223007,128.692000669,19.866697737299
40114,10.7740354788,122.948199509,26.3207520449274
61308,11.0604317563,-73.1052890105,27.8062905213524
60905,-2.08111533584,-79.6501068886,25.380070032098
60149,5.70711327522561,-55.7400798496,26.8740174914203
60124,4.26194759586501,-63.0810419747,23.989843257627
60125,4.26563645789746,-56.4355548665,26.0003931334129
60182,4.11012820862347,-64.0548786821,26.043947455258
60707,3.10708231648921,-59.0840236265,25.6749176589815
30707,8.87443556460262,-1.44093388089,26.4829988992138
31403,10.2100470323,-14.0391645713,26.7450518550979
30114,10.0966400974,-10.8920876721,23.5225269343781
80101,28.1474565872,107.923814062,15.1275983680438
51306,26.6412961713,-112.037347897,21.3170396377477
31306,23.2490784937,57.3736900133,26.2134300109977
50408,46.2964935374,-64.8811364032,5.12560566302557
60126,-1.97401120222,-53.5227744585,26.9315666609026
40169,19.1589750173,109.588847469,23.4690184209153
10106,0.570242927027447,127.960142054,25.3255912869756
70202,20.1273317993,-156.294607407,18.7998651464999
70701,19.6143989614,-155.656051258,9.25468409586057
70702,20.736186208,-157.013770608,23.0492861222159
70106,20.4294120319,-156.434196894,19.4696690956875
80508,38.6217411077,105.864942175,8.06758645063071
80509,29.2117482751,100.253560855,5.58804425652505
51110,76.7413663205,-88.3508210545,-18.1223626992625
61010,-28.9911418096,-67.598052021,14.1471652601245
31009,-27.6305507223,27.4923215445,15.6915876588496
40115,27.643009928,84.7857535778,22.2120502808877
40301,30.6969813943,78.7086827778,17.7903108126415
81005,36.2932919279,70.5142174204,0.289760231196885
60215,18.8806528097,-71.7765941875,25.4393899483721
60127,18.942395935,-71.0848173395,24.5968623697086
60305,18.8478619281,-71.3822663594,18.9823937736643
31307,4.09591761037324,47.2440137042,26.9352288720595
80423,43.3291061692,142.312877714,6.30976071784646
80510,43.6056497627,143.057140095,4.65172078766233
80511,38.2202590445,139.377762919,7.31325817626681
80424,35.7528830027,116.004415267,13.4678292337631
60708,-26.2411992943,-58.6774220385,22.0823522128883
60803,-35.4919892817,-60.7921541951,15.649785680211
10107,-6.11103308091,146.752584448,20.867082578307
81208,39.9825873064,-2.45801926179,10.4786554846598
81209,39.7878850255,-3.61552880744,13.8467871548247
80602,65.0611226017,-18.7194028499,1.50274198969303
31308,-22.3388855395,40.3550463231,24.48
81210,42.3277244254,18.0836179788,13.1311671280781
41402,10.7793774636,104.262053933,26.8944019791303
41403,23.2727013125,69.3323469582,26.622223847842
41302,31.271862482,71.5078621236,24.868946200985
30903,15.5028860094,-3.64108204853,27.9364435101337
50607,64.8352865313,-152.051123658,-5.39409956930502
51111,64.1243966476,-142.03064496,-6.50658602907912
60128,-6.23078182698,-73.4038470114,26.2955788520893
40205,20.7242332023,95.5033916542,26.5704574056701
40116,16.8171959348,95.5306354662,26.9015260956933
40117,21.2520578652,95.5840841098,25.5494971575958
60216,18.773500914,-111.413984393,23.3198924731183
60129,10.2020004923,-82.488548106,25.3752874477532
60130,8.41275963714796,-82.0264987142,25.0336792896625
81211,42.82817076,12.3510501267,13.2024776647556
30708,-7.14583169529,32.1708244181,23.0421069762396
60217,19.574950352,-104.231254722,24.4082073159084
60218,18.042684282,-77.418434854,25.0982566765579
60131,18.1891999813,-77.2845151578,23.5070663390663
60132,-0.956066858623,-65.4523248162,26.353132727591
11204,-34.5857705909,116.315007716,15.3876237623762
40118,26.0186278169,114.076194227,18.1122417500288
31010,9.74170179993738,9.07888344556394,23.2636588773178
60401,-33.6729570042,-79.5521714847,15.0743718592965
81317,45.6528957335,88.770554094,5.69491332193274
60133,-5.36219464757,-66.5520422622,25.9952805924715
51112,78.4953194894,-33.6337190013,-15.7177731105894
51113,66.7052457245,-48.8077815818,-5.4860598962057
30709,-21.0716138202,22.9013750822,21.080312590269
31309,-24.7112563298,21.2620494796,19.5072738067943
80603,55.4657619295,158.610403309,-1.99765195525882
80604,56.1045722922,160.370829108,-2.38577088770793
81105,56.7220538696,160.082108665,-4.34762866436511
31310,-17.0314554414,12.5711954899,19.9767370510738
81006,34.8184702771,76.3642127856,-2.63587441300125
40119,18.2686870502,98.30217518,24.0223610401118
80809,54.1061555259,71.7913977977,1.29993273883399
81318,48.1978234222,65.8416255066,5.42559644603688
80810,51.7739752929,70.0929787271,2.72872172082365
80811,50.3215023934,72.835432134,1.64530314798739
70107,-29.3574535697,-177.971781476,18.4833333333333
81007,47.4915422932,99.2840743598,-5.60228575007045
80512,48.4102969999,98.7593353564,-5.82463083284111
40206,24.4865202232,75.2392030899,25.7228059185973
10706,-16.524119529,126.603528968,27.0966602163048
41001,5.7463897484673,116.418035654,21.9786402043623
50516,41.3948590338,-123.135884739,9.50955922829747
30115,-33.5688839658,24.2641122794,16.2582923976608
81106,68.4877708349,35.7164042009,-0.75995824966248
81319,38.3203976456,55.4509242149,16.9817855402529
81008,37.8072375257,57.9227083756,13.5537466828065
81009,31.0261837432,58.0764801025,15.6296678108092
30116,-30.7894781931,29.9764094929,19.3514733308467
61309,9.72504795673249,-66.158610703,25.5645132174386
-9998,41.6135516488,-7.26580675391,8.19102601778075
30904,13.3021801692,13.4584332723,27.366091393079
60219,10.910164556,-69.187441419,24.7903796333201
60134,16.5721779673,-62.2227062018,24.1212802768166
60220,13.3825529363,-61.3908667174,25.8958812260536
10201,-8.5723219995,119.67504131,23.7493274612748
60709,6.71934757598378,-68.1419416978,27.1581833250905
10109,-31.5565514223,159.077948445,18.7466666666667
10110,-11.2162614874,153.113041723,25.8560606060606
51114,64.8947260419,-100.962446164,-11.4245369780724
60802,-38.3069515926,-67.0110443432,14.3734752010724
40120,24.6606231943,88.2546224197,25.5326751177783
31202,-33.7094944491,20.2246088406,17.0474618124604
40121,18.5334755728,102.226529002,22.8390500272134
40122,16.3858500303,121.334709972,22.3936307631161
40123,15.7668235609,121.538057157,25.9868221447254
40302,16.9813760214,120.933892372,19.7891339679591
30202,-16.9212198151,46.3537806437,25.757452257579
31011,-17.7288027171,47.7942739357,14.925
30117,-18.9603432697,48.5794431464,21.8046982293905
31404,-17.155300113,45.1850792754,25.9897708938367
31311,-24.3119249245,44.8554924744,23.8443892212322
30118,-19.1465893599,47.1236606771,20.5891977627854
31312,-22.4922469307,44.8129744524,24.0520771483791
60135,-8.88125071389,-60.3515167694,25.5702595552835
80425,32.7582135472,-16.9420200343,15.3546976744186
60137,8.26065068258972,-74.8961149751,27.6120559920328
60221,3.8693492993282,-75.0661327774,25.6933510638298
60136,5.54528506813427,-74.5019332752,19.1388835575218
60402,-51.5960575898,-71.9388220217,5.23175415836538
40124,13.0662026621,75.1164819668,27.0106116939399
40125,7.60220438259113,95.264426467,27.031926121372
61311,3.97628081895332,-81.5967042447,25.3
80426,46.3840087575,127.845823809,1.54282995132347
30710,10.5155071052,13.7001791561,24.8985937675779
31012,-31.0451175082,29.0288536037,17.5274551134867
30119,-26.3592747399,32.5347626534,22.3508748660919
60222,10.0593230835,-71.419651224,26.9003813155386
60138,-0.327145609052,-50.3505664927,26.9188872115166
60139,-4.29411883478,-43.7303774096,26.8036617362106
60223,-6.35942917313,-78.2976012047,19.1144229326129
70203,14.517833415,145.158829185,26.4440577249576
31313,2.58555254282005,37.7972948565,26.6333675922229
30120,-20.7704146311,56.4506084203,20.1635121951219
60140,-10.2115018185,-53.4802504553,25.4216386211737
81212,30.3579127841,-9.20987595557,17.8928602679995
80513,35.3076498039,1.10605931410161,14.0535545167557
81213,33.529154835,4.08207885340664,16.626017642318
81010,31.7481619445,-6.24597626051,8.10165975103734
81214,34.6000772179,1.4776159711716,16.1195299799555
40126,25.7252213033,91.9557173475,22.2344137061485
40127,-2.08178094158,99.5220399208,26.5901028101439
51307,23.7381719184,-101.842780212,18.4456979903249
61403,18.1876861491,-89.0714500358,25.8569699729985
81320,33.876870419,40.9094928053,19.7581803930048
50608,55.8145514753,-109.045359536,-0.656281702690839
51115,68.6233076115,-93.024412676,-13.8594621320968
50517,34.9536248511,-78.5135549253,16.3484731404519
80812,35.1852159292,39.8560976469,18.4744697206657
50609,55.0060460591,-99.1053673884,-1.98092630774554
40129,8.56279647716762,124.759479125,25.8487882803418
40128,7.56371144077725,125.095950016,21.4522573099415
40130,12.9383854258,121.070069682,25.4388474295191
60306,14.4085822283,-83.9131175151,25.6902107749614
50409,33.5700610431,-90.899490179,17.1050428102949
10707,-21.5018747046,141.171015305,24.1536317487058
40131,23.9158187199,94.2666744018,22.6508905160189
51308,35.7475058231,-116.107733054,16.8199671498203
80813,45.8492185978,115.911590618,1.3514918318235
50808,47.1482562237,-112.052985382,4.98714794894322
31203,-33.1609547174,20.7129029409,14.9705946098756
60141,-4.39017451923,-60.6796889884,26.7716380259687
61312,14.9790081676,-89.7079930474,24.1826642984014
30121,4.13832007060037,9.1171475925182,17.3040419161677
11206,-34.3635636413,138.413954736,14.9645846402007
11207,-34.3274009663,142.192661637,16.7289416096301
50610,60.4097895821,-120.168522318,-3.27225081913182
41404,15.0350408542,95.9915274575,26.7441183673469
40132,17.3615066758,95.8302616953,26.3110518825527
31314,-30.2062505502,21.8218514315,17.1733211095221
31315,-23.8325980292,15.0764242792,17.6232200552766
31316,-21.4483230901,15.346761019,19.7948744792072
40170,27.5174802296,128.314921768,20.7566201353638
60142,-1.98041307469,-75.8200611962,25.5967687092213
11208,-36.8900324993,140.375851431,14.577221195625
40207,22.7604641279,77.9373525477,25.4621181063479
50809,42.0467082705,-100.793789668,8.51927406650043
60143,2.25039688345882,-67.5719162891,26.7616644850916
10404,-41.6719661127,172.113518006,9.8325037574043
80903,46.5049999423,123.955621559,4.1809619646906
10111,-5.01198158329,150.575480689,25.5539279707134
10112,-5.17753694514,151.261761604,22.082731178252
10202,-21.3463015574,165.265606174,22.8299702712746
10113,-21.2971455382,165.832230773,21.5271922767498
50410,45.3778383901,-68.4217069181,4.67825157512871
11401,-5.08889751447,138.084017557,26.5218666753297
50611,49.0584268684,-57.5352917943,2.29472756797844
40133,7.50891586129399,93.5920602828,27.0072
30122,5.11370069734343,6.38698995235524,26.6377990146614
30123,6.83414497019184,4.91956387457784,26.3594917314559
80427,36.3271820652,135.991827618,12.8557356851047
80428,38.4670735763,139.326351114,9.21433661225459
80904,28.6115039345,31.6419103646,21.9870557437179
80429,56.103664726,-6.64064550408,8.08327534923249
50518,49.7314138757,-116.812222571,2.38684423195001
10405,-39.2534504427,176.096596565,11.9828973971694
81321,28.7204949207,1.58333329117011,22.00046033753
81011,36.1088221059,85.249052556,-5.42246688201997
40134,17.3226438349,74.1148692313,25.384591467455
40135,15.2786919584,74.5869972507,24.5551349616115
80430,43.8062708189,124.149662041,5.57857144763995
40303,25.471998668,94.5484322701,17.831672256828
81107,70.7388182304,146.760884662,-14.1230187709583
80605,65.4889997162,147.210445924,-13.6607971140176
60144,-2.81461985919,-42.4343441441,27.2396018455229
50411,41.7549545313,-73.0131786448,9.38326033150288
30124,1.64735816479269,25.2060825575,24.2593485831144
80514,29.4676578826,94.6879078343,4.68650857752076
81215,42.6917487984,3.43349632100946,12.9064066029173
30711,0.659336716479222,36.8838140361,23.8772263522848
80515,40.4246337407,35.3961977449,8.68006516759686
61006,1.65296283081166,-76.432382666,7.23185147041996
40136,17.7369968586,105.371669975,23.3743272046719
50519,39.6709913707,-123.566206303,11.6077641302177
50612,61.4579698331,-105.567332549,-7.74043138729671
30712,5.49627070758139,22.0591898339,24.6389665775272
50613,59.2727086073,-129.102246217,-3.5060430867008
40208,20.4872761286,83.2940038961,26.4027533054832
40137,22.1835089621,100.728263743,19.8159881775191
40138,17.9468313536,103.142238619,25.5317544965337
61404,23.3951630377,-107.215716313,24.7050118791719
50810,48.6724302155,-103.68282805,4.06605020498429
10115,-3.63522355165,141.338098637,26.2560816207513
10116,-2.93183822212,139.810526814,24.4164782144304
50520,57.5935121552,-137.280484762,4.34373416731822
50811,47.0111355922,-105.535249757,5.81280564517533
50812,48.7966639824,-97.4678701466,3.26557079527536
40139,18.5305294492,100.741025865,24.8300952123448
50521,56.1491767493,-128.639254325,-0.0388255033557047
40140,26.3304372324,97.1738042552,19.6502248875562
40402,27.3103724163,97.0688592854,16.6607048771805
40141,18.3252580067,106.16134224,24.5179154745953
30125,-4.10541928849,39.9088334544,26.2892593521707
10406,-36.6086019766,174.647577616,14.5537067665515
81216,41.6365908675,-5.58713337311,11.1243203617276
81108,68.3353787035,57.0109519489,-5.26371067598358
50614,65.275006415,-125.873805203,-7.38420940669832
60145,2.21111518551972,-77.6027186567,18.9014792056001
30126,1.70925532942421,14.1550263428,24.0619826106197
70703,26.369601756,-172.754981414,22.925
81012,34.0064233357,75.1647197882,0.749568046996487
41303,27.8433356845,71.8998033164,25.5799517437013
81109,75.0813321882,142.03898598,-15.4434653546124
80516,29.0952802832,97.6835453242,5.42296146081351
11306,-30.6710576756,127.797739485,18.1016523298305
60146,18.3249931034,-96.563658817,17.9078208699379
70109,26.2757551433,142.086515381,23.3019607843137
51116,64.2383662224,-133.009568368,-8.51321060986501
50522,49.778025013,-119.555438899,4.60897465222183
80606,52.0363642917,136.384278324,-3.82515982745125
81013,38.1233548431,108.151114052,7.41532263877181
60147,8.82785712500621,-61.175876597,26.3246504339441
60906,9.48728661756426,-62.2909240987,26.546534932957
40142,20.2586288502,85.7931644536,26.9330609588546
50412,35.1025359482,-93.7925285565,15.3825912123512
51117,59.358557054,-139.806261187,-0.779617680039103
70110,7.42549452611437,134.519404195,27.325250501002
40143,9.97453153569543,118.736528834,26.3018808777429
50813,46.6255930076,-118.204927089,8.54889984777768
81014,38.3797090582,73.3401870029,-3.03792503423094
60224,8.16133023891325,-80.2899731524,26.8031642390758
80431,46.7624175127,19.6081217139,9.89571891987178
